0.000000000000000000e+00,0.000000000000000000e+00,1.970000000000000000e+02,2.630000000000000000e+02,3.290000000000000000e+02,3.950000000000000000e+02,4.610000000000000000e+02,5.273221217732739206e+02,5.936949152542373440e+02,6.603542285819115705e+02,0.000000000000000000e+00
6.545471104487498337e+01,1.312080536912751541e+02,1.970000000000000000e+02,2.630000000000000000e+02,3.290000000000000000e+02,3.950000000000000000e+02,4.610000000000000000e+02,5.263490435127366709e+02,5.928913483430305860e+02,6.589185195376994670e+02,0.000000000000000000e+00
6.633904619970192584e+01,1.311574074074073906e+02,1.975000000000000000e+02,2.630000000000000000e+02,3.290000000000000000e+02,3.950000000000000000e+02,4.605000000000000000e+02,5.255491128952323834e+02,5.920680495825954495e+02,6.580239405613648387e+02,0.000000000000000000e+00
6.514112903225806406e+01,1.323657407407407334e+02,1.990000000000000000e+02,2.632500000000000000e+02,3.290000000000000000e+02,3.950000000000000000e+02,4.605000000000000000e+02,5.252807017543859729e+02,5.909002529724259603e+02,6.568759310218308656e+02,0.000000000000000000e+00
6.700000000000000000e+01,1.339194023569023670e+02,1.995000000000000000e+02,2.645000000000000000e+02,3.297500000000000000e+02,3.940000000000000000e+02,4.595000000000000000e+02,0.000000000000000000e+00,5.897498861624083020e+02,6.557450559530361716e+02,0.000000000000000000e+00
6.664634146341462895e+01,1.335303030303030312e+02,2.000000000000000000e+02,2.647500000000000000e+02,3.295000000000000000e+02,3.940000000000000000e+02,4.595000000000000000e+02,5.240000000000000000e+02,5.885995193523906437e+02,6.548078281599043748e+02,0.000000000000000000e+00
6.700000000000000000e+01,1.345000000000000000e+02,1.995000000000000000e+02,2.640000000000000000e+02,3.297500000000000000e+02,3.940000000000000000e+02,4.590000000000000000e+02,5.235000000000000000e+02,5.880179104477612100e+02,6.545804277292875213e+02,0.000000000000000000e+00
6.700000000000000000e+01,1.340000000000000000e+02,1.990000000000000000e+02,2.640000000000000000e+02,3.290000000000000000e+02,3.940000000000000000e+02,4.585000000000000000e+02,5.235000000000000000e+02,5.870000000000000000e+02,6.535625904431141180e+02,0.000000000000000000e+00
6.925000000000000000e+01,1.345000000000000000e+02,1.990000000000000000e+02,2.640000000000000000e+02,3.290000000000000000e+02,0.000000000000000000e+00,4.580000000000000000e+02,5.230000000000000000e+02,5.875000000000000000e+02,6.531696750902526674e+02,7.180000000000000000e+02
6.875000000000000000e+01,1.339838709677419502e+02,1.992129629629629619e+02,2.640000000000000000e+02,0.000000000000000000e+00,3.930000000000000000e+02,4.580000000000000000e+02,5.230000000000000000e+02,5.870000000000000000e+02,6.522310469314079455e+02,7.175000000000000000e+02
6.875000000000000000e+01,1.339193548387096939e+02,2.000000000000000000e+02,2.640000000000000000e+02,3.280000000000000000e+02,3.930000000000000000e+02,4.580000000000000000e+02,5.225000000000000000e+02,5.870000000000000000e+02,6.517500000000000000e+02,0.000000000000000000e+00
6.900000000000000000e+01,1.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,3.280000000000000000e+02,3.930000000000000000e+02,4.575000000000000000e+02,5.220000000000000000e+02,5.860000000000000000e+02,6.515000000000000000e+02,7.160000000000000000e+02
6.900000000000000000e+01,1.340000000000000000e+02,0.000000000000000000e+00,2.640000000000000000e+02,3.280000000000000000e+02,3.925000000000000000e+02,4.570000000000000000e+02,5.210000000000000000e+02,5.860000000000000000e+02,6.510000000000000000e+02,7.160000000000000000e+02
6.800000000000000000e+01,1.340000000000000000e+02,1.980156250000000000e+02,2.630000000000000000e+02,3.275000000000000000e+02,3.920000000000000000e+02,4.570000000000000000e+02,5.210000000000000000e+02,5.855000000000000000e+02,6.505000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,1.330000000000000000e+02,1.975078125000000000e+02,2.625000000000000000e+02,3.270000000000000000e+02,3.920000000000000000e+02,4.560000000000000000e+02,5.210000000000000000e+02,5.855000000000000000e+02,6.500000000000000000e+02,7.160000000000000000e+02
6.800000000000000000e+01,1.320000000000000000e+02,1.975000000000000000e+02,2.620000000000000000e+02,3.270000000000000000e+02,3.912500000000000000e+02,4.560000000000000000e+02,5.210000000000000000e+02,5.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000000e+01,1.312500000000000000e+02,1.965000000000000000e+02,2.615000000000000000e+02,0.000000000000000000e+00,3.915000000000000000e+02,4.560000000000000000e+02,5.210000000000000000e+02,5.850000000000000000e+02,6.500000000000000000e+02,7.160000000000000000e+02
6.600000000000000000e+01,1.310000000000000000e+02,1.965000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.560000000000000000e+02,0.000000000000000000e+00,5.850000000000000000e+02,6.500000000000000000e+02,0.000000000000000000e+00
